Age,Height,Weight,FAVC,FCVC,NCP,SCC,SMOKE,CH2O,family_history_with_overweight,FAF,TUE,Gender_Male,CALC_Frequently,CALC_Sometimes,CALC_no,CAEC_Frequently,CAEC_Sometimes,CAEC_no,MTRANS_Bike,MTRANS_Motorbike,MTRANS_Public_Transportation,MTRANS_Walking
22.676243,1.620938,82.283185,1,156,0,0,0,949,1,194,1000,False,False,True,False,False,True,False,False,False,True,False
22.804818,1.613119,82.636162,1,777,0,0,0,1254,1,407,1128,False,False,True,False,False,True,False,False,False,True,False
22.857123,1.62686,82.410189,1,547,11,0,0,582,1,188,234,False,False,True,False,False,True,False,False,False,True,False
23.096353,1.728183,97.959899,1,170,456,0,0,832,1,1145,1041,True,False,False,True,False,True,False,False,False,True,False
22.815416,1.732694,98.44113,1,170,467,0,0,811,1,1118,1004,True,False,False,True,False,True,False,False,False,True,False
21.02064,1.65,88.129437,1,690,4,0,0,1267,1,751,840,False,False,False,True,False,True,False,False,False,True,False
21.001458,1.65,88.026943,1,461,5,0,0,1267,1,960,840,False,False,False,True,False,True,False,False,False,True,False
22.87795,1.66913,86.002736,1,373,302,0,0,924,1,220,840,False,False,False,True,False,True,False,False,False,True,False
22.847618,1.669136,85.568385,1,242,155,0,0,874,1,44,840,False,False,False,True,False,True,False,False,False,True,False
23.0,1.611058,84.191125,1,283,460,0,0,932,1,1098,23,False,False,False,True,False,True,False,False,False,True,False
23.0,1.649736,84.134712,1,402,116,0,0,1126,1,427,148,False,False,False,True,False,True,False,False,False,True,False
39.129291,1.532643,77.550345,1,170,477,0,0,121,1,0,0,False,False,True,False,False,True,False,False,False,False,False
37.441044,1.524293,76.202761,1,170,470,0,0,319,1,760,0,False,False,True,False,False,True,False,False,False,False,False
22.969366,1.701634,95.0,1,170,477,0,0,680,1,603,867,True,False,False,True,False,True,False,False,False,True,False
22.735328,1.723921,94.743892,1,170,477,0,0,732,1,1019,185,True,False,False,True,False,True,False,False,False,True,False
23.32471,1.769484,96.078462,1,170,477,0,0,1267,1,1189,1128,True,False,False,True,False,True,False,False,False,True,False
23.668137,1.777416,97.842406,1,170,477,0,0,1267,1,1189,1128,True,False,False,True,False,True,False,False,False,True,False
21.895468,1.64456,88.119139,1,578,1,0,0,1267,1,689,1032,False,False,False,True,False,True,False,False,False,True,False
21.3928,1.641149,88.079177,1,529,2,0,0,1267,1,721,983,False,False,False,True,False,True,False,False,False,True,False
18.178076,1.642892,82.144405,1,564,477,0,0,113,1,490,913,False,False,False,True,False,True,False,False,False,True,False
18.907514,1.65,82.01831,1,809,477,0,0,0,1,172,896,False,False,False,True,False,True,False,False,False,True,False
26.011928,1.777251,106.452367,1,809,477,0,0,480,1,1006,851,True,False,True,False,False,True,False,False,False,True,False
25.696736,1.814696,107.55963,1,736,477,0,0,1197,1,153,119,True,False,True,False,False,True,False,False,False,True,False
40.466313,1.559005,77.601483,1,170,477,0,0,311,1,0,0,False,False,True,False,False,True,False,False,False,False,False
38.445148,1.556028,77.684229,1,170,477,0,0,248,1,0,0,False,False,True,False,False,True,False,False,False,False,False
24.473062,1.653751,91.204753,1,69,477,0,0,11,1,517,586,True,False,False,True,False,True,False,False,False,False,False
23.479181,1.680171,91.068054,1,34,477,0,0,49,1,309,478,True,False,False,True,False,True,False,False,False,False,False
38.397463,1.552648,80.0,1,563,48,0,0,229,1,912,0,False,False,True,False,False,True,False,False,False,False,False
37.974483,1.560215,80.0,1,509,283,0,0,306,1,246,0,False,False,True,False,False,True,False,False,False,False,False
31.783524,1.672959,90.0,1,762,156,0,0,751,1,1058,0,True,False,True,False,False,True,False,False,False,False,False
29.681308,1.680058,89.994351,1,259,266,0,0,755,1,847,0,True,False,True,False,False,True,False,False,False,False,False
21.587743,1.664752,94.256547,1,170,444,0,0,549,1,0,962,True,False,False,True,False,True,False,False,False,True,False
21.746113,1.668553,94.454394,1,170,437,0,0,549,1,0,929,True,False,False,True,False,True,False,False,False,True,False
39.569004,1.785286,100.431625,1,694,157,0,0,1060,1,1149,744,True,True,False,False,False,True,False,False,False,False,False
36.67933,1.780725,98.790167,1,495,41,0,0,1226,1,1170,584,True,True,False,False,False,True,False,False,False,False,False
22.927011,1.751046,95.285898,1,170,477,0,0,939,1,1180,928,True,False,False,True,False,True,False,False,False,True,False
23.329344,1.751365,95.290429,1,170,477,0,0,1267,1,1189,1128,True,False,False,True,False,True,False,False,False,True,False
22.126325,1.717262,98.579156,1,170,455,0,0,772,1,1172,1128,True,False,False,True,False,True,False,False,False,True,False
21.679158,1.741393,98.182498,1,170,450,0,0,1043,1,1143,963,True,False,False,True,False,True,False,False,False,True,False
36.673882,1.7921,101.285765,1,331,125,0,0,1137,1,1132,252,True,False,True,False,False,True,False,False,False,False,False
37.936044,1.785957,99.199287,1,215,174,0,0,1183,1,1077,97,True,False,True,False,False,True,False,False,False,False,False
22.226815,1.609068,83.785312,1,252,350,0,0,770,1,1116,168,False,False,False,True,False,True,False,False,False,True,False
22.538932,1.603963,82.012637,1,20,10,0,0,605,1,979,973,False,False,False,True,False,True,False,False,False,True,False
22.307413,1.605495,82.528575,1,221,311,0,0,780,1,1089,735,False,False,False,True,False,True,False,False,False,True,False
22.362877,1.607182,82.368441,1,131,372,0,0,800,1,1102,169,False,False,False,True,False,True,False,False,False,True,False
22.89974,1.661715,82.595793,1,29,93,0,0,1115,1,114,1045,False,False,True,False,False,True,False,False,False,True,False
22.997168,1.655742,82.46376,1,605,113,0,0,1047,1,64,309,False,False,True,False,False,True,False,False,False,True,False
38.895069,1.549257,80.0,1,603,44,0,0,224,1,920,0,False,False,True,False,False,True,False,False,False,False,False
40.789529,1.549748,80.0,1,170,34,0,0,365,1,991,0,False,False,True,False,False,True,False,False,False,False,False
40.654155,1.52906,79.760922,1,170,477,0,0,0,1,0,0,False,False,True,False,False,True,False,False,False,False,False
38.542937,1.517248,79.843221,1,170,477,0,0,71,1,0,0,False,False,True,False,False,True,False,False,False,False,False
25.95383,1.65731,90.0,1,170,477,0,0,1267,1,266,763,True,False,True,False,False,True,False,False,False,False,False
26.826961,1.673287,90.0,1,170,477,0,0,1267,1,488,107,True,False,True,False,False,True,False,False,False,False,False
23.803904,1.581527,78.089575,1,170,0,0,0,549,1,59,0,False,False,False,True,False,True,False,False,False,True,False
23.652435,1.562724,80.535698,1,170,0,0,0,549,1,260,0,False,False,False,True,False,True,False,False,False,True,False
20.677105,1.781251,102.950929,1,170,477,0,0,328,1,334,0,True,False,False,True,False,True,False,False,False,True,False
21.797388,1.775584,103.605896,1,271,477,0,0,918,1,692,0,True,False,False,True,False,True,False,False,False,True,False
22.719385,1.746645,96.875502,1,170,477,0,0,1082,1,1155,905,True,False,False,True,False,True,False,False,False,True,False
22.177099,1.741353,96.738014,1,170,477,0,0,1065,1,1153,907,True,False,False,True,False,True,False,False,False,True,False
23.099906,1.571812,78.997166,1,170,0,0,0,549,1,264,0,False,False,False,True,False,True,False,False,False,True,False
24.17851,1.589027,80.553067,1,170,0,0,0,549,1,20,0,False,False,False,True,False,True,False,False,False,True,False
20.924808,1.803245,105.686091,1,170,477,0,0,784,1,5,420,True,False,True,False,False,True,False,False,False,True,False
20.975973,1.792646,105.619143,1,170,477,0,0,32,1,8,159,True,False,True,False,False,True,False,False,False,True,False
21.856301,1.87199,115.627554,1,170,260,0,0,931,1,568,888,True,False,True,False,False,True,False,False,False,True,False
18.140751,1.859056,111.235188,1,170,145,0,0,598,1,589,1128,True,False,True,False,False,True,False,False,False,True,False
18.0,1.692242,90.019501,1,548,477,0,0,476,1,911,279,False,False,True,False,False,True,False,False,False,True,False
18.0,1.683,90.924208,1,422,477,0,0,412,1,409,762,False,False,True,False,False,True,False,False,False,True,False
20.206358,1.738397,93.890682,1,167,477,0,0,43,1,340,399,False,False,True,False,False,True,False,False,False,True,False
18.152876,1.694969,92.508122,1,260,477,0,0,223,1,604,670,False,False,True,False,False,True,False,False,False,True,False
22.336216,1.785718,105.055686,1,352,477,0,0,934,1,337,160,True,False,True,False,False,True,False,False,False,True,False
23.0,1.7425,105.028665,1,426,477,0,0,573,1,563,314,True,False,True,False,False,True,False,False,False,True,False
22.088059,1.803132,106.329569,1,411,477,0,0,649,1,318,532,True,False,True,False,False,True,False,False,False,True,False
23.0,1.774644,105.966894,1,386,477,0,0,624,1,351,453,True,False,True,False,False,True,False,False,False,True,False
20.993067,1.782269,104.97003,1,170,477,0,0,140,1,17,0,True,False,True,False,False,True,False,False,False,True,False
20.654752,1.780791,102.921218,1,170,477,0,0,326,1,711,0,True,False,True,False,False,True,False,False,False,True,False
21.624552,1.790151,106.320686,1,467,477,0,0,1034,1,104,608,True,False,True,False,False,True,False,False,False,True,False
21.682636,1.818641,105.496975,1,245,477,0,0,1214,1,61,215,True,False,True,False,False,True,False,False,False,True,False
18.0,1.806827,108.829395,1,170,71,0,0,866,1,589,1009,True,False,False,True,False,True,False,False,False,True,False
18.0,1.811189,108.800964,1,170,72,0,0,676,1,589,598,True,False,False,True,False,True,False,False,False,True,False
18.0,1.811738,108.897324,1,170,63,0,0,830,1,589,988,True,False,False,True,False,True,False,False,False,True,False
18.0,1.799779,108.934574,1,170,61,0,0,879,1,589,1006,True,False,False,True,False,True,False,False,False,True,False
19.374207,1.632605,82.0,1,653,399,0,0,5,1,0,956,False,False,True,False,False,True,False,False,False,True,False
19.275687,1.623377,82.851318,1,39,413,0,0,232,1,326,1015,False,False,True,False,False,True,False,False,False,True,False
22.956845,1.618686,81.281578,1,427,23,0,0,525,1,29,52,False,False,False,True,False,True,False,False,False,True,False
22.829681,1.616085,82.582954,1,561,101,0,0,847,1,197,465,False,False,False,True,False,True,False,False,False,True,False
22.200779,1.769328,105.000576,1,573,477,0,0,1024,1,589,0,True,False,True,False,False,True,False,False,False,True,False
21.688557,1.807029,105.696358,1,226,477,0,0,1207,1,505,131,True,False,True,False,False,True,False,False,False,True,False
20.803186,1.882533,117.468516,1,170,236,0,0,809,1,496,904,True,False,True,False,False,True,False,False,False,True,False
19.515324,1.879144,112.932984,1,170,230,0,0,943,1,512,926,True,False,True,False,False,True,False,False,False,True,False
21.962219,1.931263,118.20313,1,170,477,0,0,1267,1,410,840,True,False,True,False,False,True,False,False,False,True,False
20.534089,1.861358,115.39792,1,170,477,0,0,1267,1,573,1108,True,False,True,False,False,True,False,False,False,True,False
39.29266,1.567131,80.0,1,196,16,0,0,494,1,1049,0,False,False,True,False,False,True,False,False,False,False,False
37.872971,1.565366,80.0,1,173,189,0,0,492,1,913,0,False,False,True,False,False,True,False,False,False,False,False
37.613378,1.516007,77.033049,1,170,398,0,0,329,1,111,0,False,False,True,False,False,True,False,False,False,False,False
37.471683,1.549812,76.082517,1,170,361,0,0,302,1,763,0,False,False,True,False,False,True,False,False,False,False,False
18.611197,1.714143,96.568814,1,170,436,0,0,549,1,0,364,True,False,False,True,False,True,False,False,False,True,False
17.412629,1.723191,97.350366,1,170,477,0,0,549,1,0,784,True,False,False,True,False,True,False,False,False,True,False
39.12631,1.562889,76.65949,1,170,477,0,0,247,1,0,0,False,False,True,False,False,True,False,False,False,False,False
37.063599,1.502609,75.279605,1,170,477,0,0,401,1,0,0,False,False,True,False,False,True,False,False,False,False,False
41.318302,1.544937,77.053948,1,170,477,0,0,643,1,0,0,False,False,True,False,False,True,False,False,False,False,False
43.726081,1.592316,77.00103,1,170,477,0,0,1146,1,0,0,False,False,True,False,False,True,False,False,False,False,False
18.0,1.787733,108.019211,1,170,268,0,0,989,1,589,510,True,False,False,True,False,True,False,False,False,True,False
18.0,1.782722,108.044313,1,170,321,0,0,787,1,589,430,True,False,False,True,False,True,False,False,False,True,False
18.0,1.797523,108.316462,1,170,185,0,0,1077,1,589,971,True,False,False,True,False,True,False,False,False,True,False
18.0,1.803527,108.251044,1,170,146,0,0,938,1,589,502,True,False,False,True,False,True,False,False,False,True,False
29.409825,1.801224,108.15619,1,421,400,0,0,687,1,665,1077,True,False,True,False,False,True,False,False,False,False,False
28.421533,1.829239,107.10819,1,456,417,0,0,908,1,592,1049,True,False,True,False,False,True,False,False,False,False,False
18.0,1.692913,89.93889,1,660,477,0,0,535,1,834,0,False,False,False,True,False,True,False,False,False,True,False
18.0,1.668555,85.607466,1,246,477,0,0,118,1,678,0,False,False,False,True,False,True,False,False,False,True,False
23.246702,1.652971,93.310284,1,51,477,0,0,500,1,93,193,True,False,False,True,False,True,False,False,False,False,False
24.481032,1.661277,90.744965,1,102,477,0,0,104,1,284,721,True,False,False,True,False,True,False,False,False,False,False
29.0,1.641784,89.424947,1,47,477,0,0,469,1,226,0,True,False,True,False,False,True,False,False,False,False,False
27.968765,1.673767,89.995034,1,153,477,0,0,1028,1,333,254,True,False,True,False,False,True,False,False,False,False,False
18.024744,1.617192,83.121811,1,790,477,0,0,30,1,600,248,False,False,False,True,False,True,False,False,False,True,False
18.10682,1.602129,82.412665,1,392,477,0,0,74,1,391,242,False,False,False,True,False,True,False,False,False,True,False
21.379676,1.701413,96.710735,1,170,430,0,0,999,1,566,946,True,False,False,True,False,True,False,False,False,True,False
21.353237,1.709731,95.032177,1,170,439,0,0,549,1,0,936,True,False,False,True,False,True,False,False,False,True,False
20.338815,1.698829,98.572753,1,170,271,0,0,549,1,0,1085,True,False,False,True,False,True,False,False,False,True,False
20.720639,1.705304,99.873716,1,170,81,0,0,549,1,0,1111,True,False,False,True,False,True,False,False,False,True,False
19.045357,1.61291,82.193405,1,35,415,0,0,109,1,122,805,False,False,False,True,False,True,False,False,False,True,False
18.945961,1.605469,82.039,1,626,477,0,0,50,1,159,573,False,False,False,True,False,True,False,False,False,True,False
18.88061,1.80416,104.40682,1,170,477,0,0,1267,1,1119,0,True,False,False,True,False,True,False,False,False,True,False
19.850524,1.785062,104.187314,1,170,477,0,0,696,1,891,0,True,False,False,True,False,True,False,False,False,True,False
30.200946,1.755926,112.289883,1,390,477,0,0,699,1,0,875,True,False,False,True,False,True,False,False,False,False,False
25.314589,1.787802,115.127662,1,84,477,0,0,670,1,857,0,True,False,False,True,False,True,False,False,False,False,False
37.186795,1.704877,107.94747,1,499,622,0,0,0,1,1041,0,True,False,False,True,False,True,False,False,False,True,False
32.707653,1.695347,102.810704,1,647,224,0,0,0,1,1055,0,True,False,False,True,False,True,False,False,False,True,False
27.562425,1.908608,128.828122,1,321,477,0,0,430,1,1026,0,True,False,True,False,False,True,False,False,False,True,False
30.421596,1.819296,122.137917,1,170,477,0,0,531,1,437,0,True,False,True,False,False,True,False,False,False,True,False
26.945139,1.773259,118.154345,0,305,477,0,0,776,1,384,0,True,False,True,False,False,True,False,False,False,False,False
34.139453,1.774647,120.151967,0,774,477,0,0,722,1,647,0,True,False,True,False,False,True,False,False,False,False,False
26.225442,1.773664,116.160329,1,446,477,0,0,726,1,0,1113,True,False,True,False,False,True,False,False,False,True,False
28.363149,1.793476,112.725005,1,163,477,0,0,549,1,0,237,True,False,True,False,False,True,False,False,False,True,False
27.991467,1.82559,120.860386,1,809,477,0,0,1267,1,390,969,True,False,True,False,False,True,False,False,False,True,False
